phase,label_3d,volume_voxels,volume_mm3,equivalent_diameter_voxels,equivalent_diameter_um,centroid_z_pixels,centroid_y_pixels,centroid_x_pixels,centroid_z_mm,centroid_y_mm,centroid_x_mm,bbox_z_pixels,bbox_y_pixels,bbox_x_pixels,bbox_z_mm,bbox_y_mm,bbox_x_mm,longest_axis_bbox_pixels,intermediate_axis_bbox_pixels,shortest_axis_bbox_pixels,elongation_bbox,flatness_bbox,extent_3d,mean_intensity,min_intensity,max_intensity
resin,10738,294.0,0.15052800000000002,8.24991681203272,659.9933449626177,317.2517006802721,48.97959183673469,2.86734693877551,25.38013605442177,3.9183673469387754,0.22938775510204082,10,10,7,0.8,0.8,0.56,10.0,10.0,7.0,1.4285714285714286,1.0,0.42,140.10544217687075,91.0,168.0
resin,10742,660.0,0.33792000000000005,10.802271896556446,864.1817517245157,317.65909090909093,67.82272727272728,70.2030303030303,25.412727272727274,5.425818181818182,5.616242424242424,10,18,10,0.8,1.44,0.8,18.0,10.0,10.0,1.8,1.8,0.36666666666666664,121.52121212121212,88.0,168.0
resin,10750,132.0,0.067584,6.317206927705878,505.37655421647025,315.8181818181818,118.96212121212122,109.08333333333333,25.265454545454546,9.516969696969698,8.726666666666667,8,13,9,0.64,1.04,0.72,13.0,9.0,8.0,1.625,1.4444444444444444,0.14102564102564102,143.71212121212122,88.0,168.0
resin,10753,347.0,0.17766400000000002,8.718537050795467,697.4829640636374,317.8472622478386,132.15561959654178,199.671469740634,25.42778097982709,10.572449567723343,15.97371757925072,12,17,5,0.96,1.36,0.4,17.0,12.0,5.0,3.4,1.4166666666666667,0.34019607843137256,120.62247838616715,89.0,168.0
resin,10760,304.0,0.15564800000000004,8.342412375997787,667.392990079823,317.35855263157896,160.92105263157896,149.9703947368421,25.388684210526318,12.873684210526317,11.997631578947368,11,9,9,0.88,0.72,0.72,11.0,9.0,9.0,1.2222222222222223,1.2222222222222223,0.34118967452300786,121.88157894736842,89.0,168.0
resin,10779,194.0,0.09932800000000001,7.182368817212171,574.5895053769736,315.52061855670104,114.4278350515464,69.27835051546391,25.241649484536083,9.154226804123711,5.542268041237113,5,8,9,0.4,0.64,0.72,9.0,8.0,5.0,1.8,1.125,0.5388888888888889,142.45876288659792,109.0,168.0
resin,10782,391.0,0.20019200000000004,9.072480533607495,725.7984426885996,318.6675191815857,132.61381074168798,171.05626598465474,25.493401534526857,10.609104859335039,13.68450127877238,10,16,9,0.8,1.28,0.72,16.0,10.0,9.0,1.7777777777777777,1.6,0.27152777777777776,125.52173913043478,88.0,168.0
resin,10783,319.0,0.16332800000000003,8.477426249208973,678.1940999367179,320.80564263322884,129.40125391849529,65.87460815047022,25.66445141065831,10.352100313479623,5.269968652037618,12,15,9,0.96,1.2,0.72,15.0,12.0,9.0,1.6666666666666667,1.25,0.19691358024691358,129.30094043887146,88.0,168.0
resin,10786,263.0,0.13465600000000003,7.949119797058365,635.9295837646691,319.07984790874525,140.13307984790873,82.56273764258555,25.52638783269962,11.210646387832698,6.605019011406844,11,15,12,0.88,1.2,0.96,15.0,12.0,11.0,1.3636363636363635,1.25,0.13282828282828282,138.03041825095056,90.0,168.0
resin,10809,149.0,0.07628800000000001,6.57752562495326,526.2020499962608,318.2953020134228,149.44295302013424,2.0738255033557045,25.463624161073827,11.95543624161074,0.16590604026845637,8,7,6,0.64,0.56,0.48,8.0,7.0,6.0,1.3333333333333333,1.1428571428571428,0.44345238095238093,125.77852348993288,94.0,168.0
resin,10826,416.0,0.21299200000000004,9.261860513676268,740.9488410941015,320.4519230769231,117.69711538461539,157.8533653846154,25.63615384615385,9.41576923076923,12.62826923076923,11,12,9,0.88,0.96,0.72,12.0,11.0,9.0,1.3333333333333333,1.0909090909090908,0.3501683501683502,124.7451923076923,88.0,168.0
resin,10833,80.0,0.04096000000000001,5.346018470287903,427.6814776230322,319.175,141.125,70.5375,25.534000000000002,11.290000000000001,5.643,6,6,7,0.48,0.48,0.56,7.0,6.0,6.0,1.1666666666666667,1.1666666666666667,0.31746031746031744,134.95,96.0,166.0
resin,10846,94.0,0.04812800000000001,5.641263819521383,451.30110556171064,319.75531914893617,172.7127659574468,118.63829787234043,25.580425531914894,13.817021276595744,9.491063829787235,8,6,6,0.64,0.48,0.48,8.0,6.0,6.0,1.3333333333333333,1.3333333333333333,0.3263888888888889,147.4468085106383,119.0,168.0
resin,10847,526.0,0.26931200000000005,10.015263360449895,801.2210688359916,322.9600760456274,173.81178707224333,67.75475285171103,25.836806083650192,13.904942965779467,5.4203802281368825,14,9,17,1.12,0.72,1.36,17.0,14.0,9.0,1.8888888888888888,1.2142857142857142,0.24556489262371614,127.55703422053232,89.0,168.0
resin,10870,149.0,0.07628800000000001,6.57752562495326,526.2020499962608,320.5704697986577,147.15436241610738,72.64429530201342,25.64563758389262,11.77234899328859,5.811543624161073,8,7,8,0.64,0.56,0.64,8.0,8.0,7.0,1.1428571428571428,1.0,0.3325892857142857,133.8993288590604,90.0,168.0
resin,10875,269.0,0.13772800000000002,8.00911542375221,640.7292339001767,323.3717472118959,156.9814126394052,2.2304832713754648,25.869739776951675,12.558513011152415,0.1784386617100372,15,12,7,1.2,0.96,0.56,15.0,12.0,7.0,2.142857142857143,1.25,0.21349206349206348,139.9182156133829,88.0,167.0
resin,10893,99.0,0.05068800000000001,5.7395633987581025,459.1650719006482,320.26262626262627,25.67676767676768,115.81818181818181,25.621010101010103,2.0541414141414145,9.265454545454546,5,9,7,0.4,0.72,0.56,9.0,7.0,5.0,1.8,1.2857142857142858,0.3142857142857143,146.96969696969697,89.0,168.0
resin,10895,406.0,0.20787200000000003,9.187044156234652,734.9635324987721,322.68226600985224,27.766009852216747,52.12068965517241,25.81458128078818,2.22128078817734,4.169655172413793,10,12,10,0.8,0.96,0.8,12.0,10.0,10.0,1.2,1.2,0.3383333333333333,124.33251231527093,89.0,168.0
resin,10903,260.0,0.13312000000000002,7.918779349930548,633.5023479944439,321.7923076923077,78.6923076923077,20.29230769230769,25.743384615384617,6.295384615384616,1.6233846153846154,8,8,8,0.64,0.64,0.64,8.0,8.0,8.0,1.0,1.0,0.5078125,122.49615384615385,89.0,168.0
resin,10907,103.0,0.05273600000000001,5.815845589022965,465.2676471218372,320.7378640776699,128.1747572815534,12.514563106796116,25.659029126213593,10.253980582524273,1.0011650485436894,6,6,6,0.48,0.48,0.48,6.0,6.0,6.0,1.0,1.0,0.47685185185185186,131.2621359223301,101.0,168.0
resin,10914,162.0,0.08294400000000002,6.763509910720959,541.0807928576767,322.5740740740741,147.65432098765433,127.50617283950618,25.805925925925926,11.812345679012347,10.200493827160495,12,12,7,0.96,0.96,0.56,12.0,12.0,7.0,1.7142857142857142,1.0,0.16071428571428573,142.58024691358025,110.0,168.0
resin,10919,82.0,0.04198400000000001,5.390202444799826,431.21619558398606,319.4634146341463,160.40243902439025,62.048780487804876,25.557073170731705,12.83219512195122,4.96390243902439,4,6,7,0.32,0.48,0.56,7.0,6.0,4.0,1.75,1.1666666666666667,0.4880952380952381,146.90243902439025,127.0,167.0
resin,10927,898.0,0.4597760000000001,11.969956481034233,957.5965184827386,330.02115812917594,171.9532293986637,83.06458797327394,26.401692650334077,13.756258351893095,6.645167037861916,21,14,20,1.68,1.12,1.6,21.0,20.0,14.0,1.5,1.05,0.15272108843537416,128.92204899777283,88.0,168.0
resin,10930,1799.0,0.9210880000000001,15.089592570419665,1207.1674056335733,337.4030016675931,9.332962757087271,136.5508615897721,26.99224013340745,0.7466370205669817,10.924068927181768,32,21,26,2.56,1.68,2.08,32.0,26.0,21.0,1.5238095238095237,1.2307692307692308,0.10296474358974358,126.80989438576987,88.0,168.0
resin,10941,587.0,0.30054400000000003,10.388348079335856,831.0678463468685,323.65758091993183,66.27086882453152,134.45315161839864,25.892606473594547,5.301669505962521,10.756252129471891,10,13,11,0.8,1.04,0.88,13.0,11.0,10.0,1.3,1.1818181818181819,0.4104895104895105,118.25553662691652,88.0,168.0
resin,10948,258.0,0.13209600000000002,7.898422500875398,631.8738000700318,324.94573643410854,117.15503875968992,137.92248062015503,25.995658914728683,9.372403100775193,11.033798449612403,11,10,9,0.88,0.8,0.72,11.0,10.0,9.0,1.2222222222222223,1.1,0.2606060606060606,142.7093023255814,99.0,168.0
resin,10956,229.0,0.11724800000000002,7.590649763967882,607.2519811174305,323.16157205240177,142.1048034934498,28.471615720524017,25.852925764192143,11.368384279475984,2.2777292576419215,8,8,8,0.64,0.64,0.64,8.0,8.0,8.0,1.0,1.0,0.447265625,125.25764192139738,90.0,168.0
resin,10973,127.0,0.06502400000000001,6.236415365212329,498.91322921698634,322.9133858267717,69.61417322834646,99.0,25.833070866141735,5.569133858267717,7.92,7,6,7,0.56,0.48,0.56,7.0,7.0,6.0,1.1666666666666667,1.0,0.43197278911564624,127.14173228346456,94.0,168.0
resin,10975,1803.0,0.9231360000000002,15.100767980962955,1208.0614384770363,329.96117581808096,89.95618413754853,110.32723239046034,26.396894065446478,7.196494731003883,8.826178591236827,23,20,23,1.84,1.6,1.84,23.0,23.0,20.0,1.15,1.0,0.17041587901701324,124.16694398225181,88.0,168.0
resin,10979,799.0,0.40908800000000006,11.512846625105599,921.0277300084479,334.18397997496874,113.04130162703379,30.153942428035045,26.7347183979975,9.043304130162703,2.4123153942428037,27,13,23,2.16,1.04,1.84,27.0,23.0,13.0,2.076923076923077,1.173913043478261,0.09897188158057724,134.2015018773467,88.0,168.0
resin,10984,471.0,0.24115200000000003,9.653262030366104,772.2609624292884,326.7154989384289,147.28662420382165,91.68152866242038,26.13723991507431,11.782929936305733,7.33452229299363,14,13,10,1.12,1.04,0.8,14.0,13.0,10.0,1.4,1.0769230769230769,0.2587912087912088,127.4140127388535,89.0,168.0
resin,10988,190.0,0.09728000000000002,7.132662250107105,570.6129800085683,323.96315789473687,150.81578947368422,153.3,25.91705263157895,12.065263157894737,12.264000000000001,10,10,7,0.8,0.8,0.56,10.0,10.0,7.0,1.4285714285714286,1.0,0.2714285714285714,134.82631578947368,91.0,168.0
resin,10991,83.0,0.042496000000000006,5.412025364749767,432.96202917998136,322.144578313253,167.19277108433735,116.1566265060241,25.771566265060244,13.37542168674699,9.292530120481928,6,5,7,0.48,0.4,0.56,7.0,6.0,5.0,1.4,1.1666666666666667,0.3952380952380952,132.57831325301206,100.0,168.0
resin,10992,123.0,0.062976,6.17024150880815,493.619320704652,323.479674796748,172.6747967479675,47.3089430894309,25.878373983739838,13.813983739837399,3.784715447154472,8,6,8,0.64,0.48,0.64,8.0,8.0,6.0,1.3333333333333333,1.0,0.3203125,132.130081300813,97.0,168.0
resin,10996,162.0,0.08294400000000002,6.763509910720959,541.0807928576767,323.7654320987654,1.6296296296296295,121.66666666666667,25.901234567901234,0.13037037037037036,9.733333333333334,7,5,9,0.56,0.4,0.72,9.0,7.0,5.0,1.8,1.2857142857142858,0.5142857142857142,122.29629629629629,88.0,168.0
resin,11001,196.0,0.10035200000000001,7.20696616269135,576.557293015308,324.0204081632653,20.903061224489797,4.8979591836734695,25.921632653061224,1.6722448979591837,0.3918367346938776,7,7,8,0.56,0.56,0.64,8.0,7.0,7.0,1.1428571428571428,1.1428571428571428,0.5,125.45918367346938,92.0,168.0
resin,11009,1023.0,0.5237760000000001,12.501410147891011,1000.1128118312809,333.6520039100684,43.542521994134894,15.435972629521016,26.692160312805473,3.483401759530792,1.2348778103616813,23,12,18,1.84,0.96,1.44,23.0,18.0,12.0,1.9166666666666667,1.2777777777777777,0.20591787439613526,125.53372434017595,88.0,168.0
resin,11015,210.0,0.10752000000000002,7.374629802528655,589.9703842022924,323.7857142857143,59.74761904761905,58.7952380952381,25.902857142857144,4.779809523809524,4.703619047619048,7,8,9,0.56,0.64,0.72,9.0,8.0,7.0,1.2857142857142858,1.125,0.4166666666666667,127.9952380952381,92.0,168.0
resin,11025,170.0,0.08704000000000002,6.873059437985092,549.8447550388074,324.0882352941176,91.6,138.5,25.92705882352941,7.327999999999999,11.08,6,8,9,0.48,0.64,0.72,9.0,8.0,6.0,1.5,1.125,0.39351851851851855,144.24705882352941,112.0,168.0
resin,11030,164.0,0.08396800000000001,6.791229523398108,543.2983618718487,324.3292682926829,108.48780487804878,135.2560975609756,25.946341463414633,8.679024390243903,10.820487804878049,8,9,9,0.64,0.72,0.72,9.0,9.0,8.0,1.125,1.0,0.25308641975308643,144.70731707317074,108.0,168.0
resin,11031,373.0,0.19097600000000003,8.931068146520563,714.485451721645,324.4450402144772,119.64343163538874,170.0670241286863,25.955603217158178,9.571474530831098,13.605361930294904,8,12,14,0.64,0.96,1.12,14.0,12.0,8.0,1.75,1.1666666666666667,0.2775297619047619,129.6112600536193,89.0,168.0
resin,11033,272.0,0.13926400000000003,8.038779084983904,643.1023267987123,324.5772058823529,125.375,148.24632352941177,25.966176470588234,10.03,11.85970588235294,8,8,11,0.64,0.64,0.88,11.0,8.0,8.0,1.375,1.375,0.38636363636363635,126.5404411764706,89.0,168.0
resin,11037,144.0,0.07372800000000002,6.503112841671467,520.2490273337174,323.34722222222223,133.94444444444446,107.58333333333333,25.86777777777778,10.715555555555557,8.606666666666667,6,7,6,0.48,0.56,0.48,7.0,6.0,6.0,1.1666666666666667,1.1666666666666667,0.5714285714285714,125.25694444444444,89.0,168.0
resin,11038,552.0,0.28262400000000004,10.17763375178842,814.2107001430736,334.01630434782606,133.26268115942028,140.41123188405797,26.721304347826084,10.661014492753623,11.232898550724638,27,10,11,2.16,0.8,0.88,27.0,11.0,10.0,2.7,2.4545454545454546,0.18585858585858586,143.8894927536232,106.0,168.0
resin,11051,388.0,0.19865600000000003,9.049217660914156,723.9374128731324,326.3041237113402,67.96649484536083,110.27319587628865,26.104329896907217,5.437319587628866,8.821855670103092,11,9,9,0.88,0.72,0.72,11.0,9.0,9.0,1.2222222222222223,1.2222222222222223,0.43546576879910215,123.74484536082474,91.0,168.0
resin,11060,270.0,0.13824000000000003,8.019027705431855,641.5222164345483,327.8888888888889,137.83333333333334,197.74814814814815,26.231111111111115,11.026666666666667,15.819851851851853,11,11,8,0.88,0.88,0.64,11.0,11.0,8.0,1.375,1.0,0.27892561983471076,138.05185185185186,102.0,168.0
resin,11066,95.0,0.04864000000000001,5.661197779576941,452.8958223661553,324.0736842105263,166.01052631578946,56.17894736842105,25.925894736842107,13.280842105263158,4.494315789473684,5,7,6,0.4,0.56,0.48,7.0,6.0,5.0,1.4,1.1666666666666667,0.4523809523809524,132.70526315789473,96.0,168.0
resin,11092,86.0,0.04403200000000001,5.476460290566693,438.1168232453354,325.40697674418607,66.59302325581395,41.68604651162791,26.032558139534885,5.3274418604651155,3.3348837209302324,5,7,6,0.4,0.56,0.48,7.0,6.0,5.0,1.4,1.1666666666666667,0.4095238095238095,148.8372093023256,114.0,168.0
resin,11098,191.0,0.09779200000000002,7.145153803210064,571.6123042568051,326.10994764397907,123.40314136125654,30.7434554973822,26.088795811518327,9.872251308900523,2.459476439790576,7,13,10,0.56,1.04,0.8,13.0,10.0,7.0,1.8571428571428572,1.3,0.2098901098901099,134.26178010471205,99.0,168.0
resin,11107,840.0,0.4300800000000001,11.706495106410022,936.5196085128018,331.7345238095238,165.43690476190477,142.53095238095239,26.538761904761905,13.234952380952382,11.402476190476191,17,16,15,1.36,1.28,1.2,17.0,16.0,15.0,1.1333333333333333,1.0625,0.20588235294117646,127.23690476190477,88.0,168.0
resin,11114,201.0,0.10291200000000002,7.267736030636296,581.4188824509038,327.6318407960199,27.562189054726367,42.024875621890544,26.210547263681594,2.2049751243781093,3.3619900497512436,8,8,7,0.64,0.64,0.56,8.0,8.0,7.0,1.1428571428571428,1.0,0.4486607142857143,140.55223880597015,110.0,168.0
resin,11116,346.0,0.17715200000000003,8.710153836923123,696.8123069538499,327.4913294797688,45.372832369942195,6.5,26.199306358381506,3.6298265895953756,0.52,9,12,9,0.72,0.96,0.72,12.0,9.0,9.0,1.3333333333333333,1.3333333333333333,0.3559670781893004,122.60982658959537,88.0,168.0
resin,11119,483.0,0.24729600000000004,9.734556485316405,778.7645188253124,329.4968944099379,53.63975155279503,47.61076604554865,26.359751552795032,4.291180124223603,3.808861283643892,12,12,15,0.96,0.96,1.2,15.0,12.0,12.0,1.25,1.25,0.22361111111111112,133.29192546583852,88.0,168.0
resin,11121,198.0,0.10137600000000002,7.231396743301494,578.5117394641195,327.2979797979798,97.65151515151516,26.217171717171716,26.183838383838385,7.8121212121212125,2.0973737373737373,8,9,8,0.64,0.72,0.64,9.0,8.0,8.0,1.125,1.125,0.34375,126.28787878787878,89.0,168.0
resin,11125,273.0,0.139776,8.048618481690102,643.8894785352081,327.7728937728938,108.39194139194139,37.256410256410255,26.221831501831502,8.671355311355311,2.9805128205128204,8,8,8,0.64,0.64,0.64,8.0,8.0,8.0,1.0,1.0,0.533203125,122.51648351648352,88.0,167.0
resin,11131,2652.0,1.3578240000000001,17.173479623854057,1373.8783699083247,333.7718702865762,150.63499245852188,107.539592760181,26.701749622926094,12.05079939668175,8.60316742081448,21,32,27,1.68,2.56,2.16,32.0,27.0,21.0,1.5238095238095237,1.1851851851851851,0.14616402116402116,122.83974358974359,88.0,168.0
resin,11134,116.0,0.05939200000000001,6.050897399235387,484.071791938831,327.48275862068965,145.26724137931035,8.362068965517242,26.198620689655172,11.621379310344828,0.6689655172413794,8,6,8,0.64,0.48,0.64,8.0,8.0,6.0,1.3333333333333333,1.0,0.3020833333333333,146.2844827586207,118.0,168.0
resin,11144,171.0,0.08755200000000002,6.886509686455715,550.9207749164572,328.70175438596493,2.5555555555555554,97.03508771929825,26.296140350877195,0.20444444444444443,7.76280701754386,7,7,8,0.56,0.56,0.64,8.0,7.0,7.0,1.1428571428571428,1.1428571428571428,0.4362244897959184,127.21052631578948,95.0,167.0
resin,11171,118.0,0.06041600000000001,6.085474706375493,486.8379765100394,328.0508474576271,175.78813559322035,180.96610169491527,26.24406779661017,14.063050847457628,14.477288135593222,7,5,7,0.56,0.4,0.56,7.0,7.0,5.0,1.4,1.0,0.4816326530612245,125.59322033898304,94.0,167.0
resin,11173,344.0,0.17612800000000003,8.69333882630764,695.4671061046112,330.38662790697674,2.1482558139534884,10.997093023255815,26.43093023255814,0.1718604651162791,0.8797674418604652,10,7,10,0.8,0.56,0.8,10.0,10.0,7.0,1.4285714285714286,1.0,0.49142857142857144,119.06104651162791,88.0,168.0
resin,11188,109.0,0.05580800000000001,5.926650153721812,474.13201229774495,329.8532110091743,56.972477064220186,100.71559633027523,26.388256880733945,4.557798165137615,8.057247706422018,10,9,7,0.8,0.72,0.56,10.0,9.0,7.0,1.4285714285714286,1.1111111111111112,0.173015873015873,135.0091743119266,89.0,168.0
resin,11189,91.0,0.04659200000000001,5.580600367226721,446.4480293781377,328.6263736263736,68.64835164835165,122.46153846153847,26.29010989010989,5.491868131868132,9.796923076923077,6,6,7,0.48,0.48,0.56,7.0,6.0,6.0,1.1666666666666667,1.1666666666666667,0.3611111111111111,133.0879120879121,103.0,168.0
resin,11203,82.0,0.04198400000000001,5.390202444799826,431.21619558398606,328.6951219512195,132.32926829268294,12.731707317073171,26.295609756097562,10.586341463414636,1.0185365853658537,6,6,8,0.48,0.48,0.64,8.0,6.0,6.0,1.3333333333333333,1.3333333333333333,0.2847222222222222,135.67073170731706,97.0,168.0
resin,11204,432.0,0.22118400000000005,9.379111701561264,750.3289361249011,331.86805555555554,137.10185185185185,85.6550925925926,26.549444444444443,10.968148148148147,6.852407407407408,12,10,10,0.96,0.8,0.8,12.0,10.0,10.0,1.2,1.2,0.36,120.39120370370371,88.0,168.0
resin,11207,92.0,0.04710400000000001,5.600967702383306,448.0774161906645,328.05434782608694,154.8586956521739,143.5326086956522,26.244347826086955,12.388695652173913,11.482608695652175,6,7,6,0.48,0.56,0.48,7.0,6.0,6.0,1.1666666666666667,1.1666666666666667,0.36507936507936506,136.0,101.0,168.0
resin,11208,428.0,0.21913600000000003,9.350074018192482,748.0059214553985,330.39719626168227,154.14252336448598,160.78271028037383,26.431775700934583,12.33140186915888,12.862616822429906,10,9,10,0.8,0.72,0.8,10.0,10.0,9.0,1.1111111111111112,1.0,0.47555555555555556,120.33411214953271,88.0,168.0
